epoch,global_step,timestamp,lr-AdamW,lr-AdamW-momentum,val_loss,val_acc,val_precision,val_recall,val_f1,val_auroc,learning_rate,val_cm_tn,val_cm_fp,val_cm_fn,val_cm_tp,train_loss,train_acc,train_f1
0,48,2025-12-28T23:20:28.758546,0.0010000000474974513,0.8999999761581421,0.11003249883651733,0.7356930375099182,0.5461133122444153,0.8828541040420532,0.6748066544532776,0.8653547763824463,0.000750025,1395.0,689.0,110.0,829.0,0.11676928400993347,0.7265508770942688,0.6693999767303467
1,96,2025-12-28T23:48:50.275114,0.0007500249776057899,0.8999999761581421,0.10973940044641495,0.7333774566650391,0.5432098507881165,0.8903088569641113,0.6747376918792725,0.8668444156646729,0.0002500750000000001,1381.0,703.0,103.0,836.0,0.1137923002243042,0.7366418242454529,0.679226279258728
